,Rank,Title,Studio,Total Gross,Theaters,Opening,Opening Theaters,Year,link
0,6,Superman Returns,WB,"$200,081,192","4,065","$52,535,096","4,065",2006,/movies/?id=superman06.htm
0,7,Happy Feet,WB,"$198,000,317","3,804","$41,533,432","3,804",2006,/movies/?id=happyfeet.htm
0,8,Ice Age: The Meltdown,Fox,"$195,330,621","3,969","$68,033,544","3,964",2006,/movies/?id=iceage2.htm
0,9,Casino Royale,Sony,"$167,445,960","3,443","$40,833,156","3,434",2006,/movies/?id=jamesbond21.htm
0,10,The Pursuit of Happyness,Sony,"$163,566,459","3,169","$26,541,709","2,852",2006,/movies/?id=pursuitofhappyness.htm
0,11,Over the Hedge,P/DW,"$155,019,340","4,093","$38,457,003","4,059",2006,/movies/?id=overthehedge.htm
0,12,Talladega Nights: The Ballad of Ricky Bobby,Sony,"$148,213,377","3,807","$47,042,215","3,803",2006,/movies/?id=talladeganights.htm
0,13,Click,SonR,"$137,355,633","3,764","$40,011,365","3,749",2006,/movies/?id=click.htm
0,14,Mission: Impossible III,Par.,"$134,029,801","4,059","$47,743,273","4,054",2006,/movies/?id=mi3.htm
0,15,The Departed,WB,"$132,384,315","3,017","$26,887,467","3,017",2006,/movies/?id=departed.htm
0,16,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Fox,"$128,505,958","2,611","$26,455,463",837,2006,/movies/?id=borat.htm
0,17,The Devil Wears Prada,Fox,"$124,740,460","2,882","$27,537,244","2,847",2006,/movies/?id=devilwearsprada.htm
0,18,The Break-Up,Uni.,"$118,703,275","3,146","$39,172,785","3,070",2006,/movies/?id=breakup.htm
0,19,Dreamgirls,P/DW,"$103,365,956","2,797","$378,950",3,2006,/movies/?id=dreamgirls.htm
0,20,Scary Movie 4,W/Dim.,"$90,710,620","3,674","$40,222,875","3,602",2006,/movies/?id=scarymovie4.htm
0,21,Failure to Launch,Par.,"$88,715,192","3,202","$24,411,322","3,057",2006,/movies/?id=failuretolaunch.htm
0,22,Inside Man,Uni.,"$88,513,495","2,867","$28,954,945","2,818",2006,/movies/?id=insideman.htm
0,23,Open Season,Sony,"$85,105,259","3,833","$23,624,548","3,833",2006,/movies/?id=openseason06.htm
0,24,The Santa Clause 3: The Escape Clause,BV,"$84,500,122","3,458","$19,504,038","3,458",2006,/movies/?id=santaclause3.htm
0,25,Charlotte's Web (2006),Par.,"$82,985,708","3,745","$11,457,353","3,566",2006,/movies/?id=charlottesweb.htm
0,26,The Pink Panther (2006),Sony,"$82,226,474","3,477","$20,220,412","3,477",2006,/movies/?id=pinkpanther05.htm
0,27,Eight Below,BV,"$81,612,565","3,122","$20,188,176","3,066",2006,/movies/?id=antarctica.htm
0,28,Saw III,LGF,"$80,238,724","3,167","$33,610,391","3,167",2006,/movies/?id=saw3.htm
0,29,Nacho Libre,Par.,"$80,197,993","3,083","$28,309,599","3,070",2006,/movies/?id=nacholibre.htm
0,30,"You, Me and Dupree",Uni.,"$75,628,110","3,137","$21,525,560","3,131",2006,/movies/?id=youmeanddupree.htm
0,31,Eragon,Fox,"$75,030,163","3,030","$23,239,907","3,020",2006,/movies/?id=eragon.htm
0,32,Monster House,Sony,"$73,661,010","3,553","$22,217,226","3,553",2006,/movies/?id=monsterhouse.htm
0,33,Jackass: Number Two,Par.,"$72,778,712","3,063","$29,002,002","3,059",2006,/movies/?id=jackass2.htm
0,34,Barnyard: The Original Party Animals,Par.,"$72,637,803","3,311","$15,820,864","3,311",2006,/movies/?id=barnyard.htm
0,35,RV,Sony,"$71,726,025","3,651","$16,414,767","3,639",2006,/movies/?id=rv.htm
0,36,V for Vendetta,WB,"$70,511,035","3,365","$25,642,340","3,365",2006,/movies/?id=vforvendetta.htm
0,37,World Trade Center,Par.,"$70,278,893","3,021","$18,730,762","2,957",2006,/movies/?id=wtc.htm
0,38,Rocky Balboa,MGM,"$70,270,943","3,019","$12,158,168","3,017",2006,/movies/?id=rocky6.htm
0,39,Big Momma's House 2,Fox,"$70,165,972","3,261","$27,736,056","3,261",2006,/movies/?id=bigmommashouse2.htm
0,40,Step Up,BV,"$65,328,121","2,647","$20,659,573","2,467",2006,/movies/?id=stepup.htm
0,41,Flushed Away,P/DW,"$64,665,672","3,707","$18,814,323","3,707",2006,/movies/?id=flushedaway.htm
0,42,Deja Vu,BV,"$64,038,616","3,108","$20,574,802","3,108",2006,/movies/?id=dejavu06.htm
0,43,Miami Vice,Uni.,"$63,450,470","3,026","$25,723,815","3,021",2006,/movies/?id=miamivice.htm
0,44,Tyler Perry's Madea's Family Reunion,LGF,"$63,257,940","2,194","$30,030,661","2,194",2006,/movies/?id=madeasfamilyreunion.htm
0,45,The Holiday,Sony,"$63,224,849","2,698","$12,778,913","2,610",2006,/movies/?id=holiday.htm
0,46,The Fast and the Furious: Tokyo Drift,Uni.,"$62,514,415","3,030","$23,973,840","3,027",2006,/movies/?id=fastandthefurious3.htm
0,47,Underworld: Evolution,SGem,"$62,318,875","3,207","$26,857,181","3,207",2006,/movies/?id=underworld2.htm
0,48,The Shaggy Dog,BV,"$61,123,569","3,501","$16,310,058","3,501",2006,/movies/?id=shaggydog.htm
0,49,Poseidon,WB,"$60,674,817","3,555","$22,155,410","3,555",2006,/movies/?id=poseidon.htm
0,50,The Good Shepherd,Uni.,"$59,952,835","2,250","$9,912,110","2,215",2006,/movies/?id=goodshepherd.htm
0,51,Little Miss Sunshine,FoxS,"$59,891,098","1,602","$370,998",7,2006,/movies/?id=littlemisssunshine.htm
0,52,The Benchwarmers,SonR,"$59,843,754","3,282","$19,656,429","3,274",2006,/movies/?id=benchwarmers.htm
0,53,Little Man,SonR,"$58,645,052","2,537","$21,613,176","2,533",2006,/movies/?id=littleman.htm
0,54,Curious George,Uni.,"$58,360,760","2,609","$14,703,405","2,566",2006,/movies/?id=curiousgeorge.htm
0,55,Invincible,BV,"$57,806,952","2,987","$17,031,122","2,917",2006,/movies/?id=invincible06.htm
0,56,Blood Diamond,WB,"$57,377,916","1,920","$8,648,324","1,910",2006,/movies/?id=blooddiamond.htm
0,57,The Queen,Mira.,"$56,441,711","1,850","$122,014",3,2006,/movies/?id=queen.htm
0,58,The Guardian,BV,"$55,011,732","3,241","$18,006,064","3,241",2006,/movies/?id=guardian06.htm
0,59,The Omen (2006),Fox,"$54,607,383","2,723","$16,026,496","2,723",2006,/movies/?id=omen666.htm
0,60,Final Destination 3,NL,"$54,098,051","2,880","$19,173,094","2,880",2006,/movies/?id=finaldestination3.htm
0,61,The Prestige,BV,"$53,089,891","2,305","$14,801,808","2,281",2006,/movies/?id=prestige.htm
0,62,The Lake House,WB,"$52,330,111","2,645","$13,616,196","2,645",2006,/movies/?id=lakehouse.htm
0,63,Apocalypto,BV,"$50,866,635","2,465","$15,005,604","2,465",2006,/movies/?id=apocalypto.htm
0,64,Firewall,WB,"$48,751,189","2,840","$13,635,463","2,840",2006,/movies/?id=firewall.htm
0,65,Date Movie,Fox,"$48,548,426","2,898","$19,076,261","2,896",2006,/movies/?id=datemovie.htm
0,66,When a Stranger Calls,SGem,"$47,860,214","3,004","$21,607,203","2,999",2006,/movies/?id=whenastrangercalls06.htm
0,67,Hostel,Lions,"$47,326,473","2,337","$19,556,099","2,195",2006,/movies/?id=hostel.htm
0,68,Nanny McPhee,Uni.,"$47,144,110","2,148","$14,503,650","1,995",2006,/movies/?id=nannymcphee.htm
0,69,Silent Hill,Sony,"$46,982,632","2,932","$20,152,598","2,926",2006,/movies/?id=silenthill.htm
0,70,Deep Sea 3D (IMAX),WB,"$46,358,717",47,"$700,213",43,2006,/movies/?id=deepsea3d.htm
0,71,We Are Marshall,WB,"$43,545,364","2,606","$6,114,264","2,606",2006,/movies/?id=wearemarshall.htm
0,72,Glory Road,BV,"$42,647,449","2,397","$13,594,734","2,222",2006,/movies/?id=gloryroad.htm
0,73,Lady in the Water,WB,"$42,285,169","3,235","$18,044,396","3,235",2006,/movies/?id=ladyinthewater.htm
0,74,The Hills Have Eyes,FoxS,"$41,778,863","2,621","$15,708,512","2,620",2006,/movies/?id=hillshaveeyes06.htm
0,75,John Tucker Must Die,Fox,"$41,011,711","2,566","$14,276,534","2,560",2006,/movies/?id=johntuckermustdie.htm
0,76,Stranger Than Fiction,Sony,"$40,660,952","2,270","$13,411,093","2,264",2006,/movies/?id=strangerthanfiction.htm
0,77,The Illusionist,YFG,"$39,868,642","1,438","$927,956",51,2006,/movies/?id=illusionist.htm
0,78,The Texas Chainsaw Massacre: The Beginning,NL,"$39,517,763","2,820","$18,508,228","2,820",2006,/movies/?id=tcmbeginning.htm
0,79,The Grudge 2,Sony,"$39,143,839","3,214","$20,825,300","3,211",2006,/movies/?id=grudge2.htm
0,80,Gridiron Gang,Sony,"$38,432,823","3,510","$14,414,630","3,504",2006,/movies/?id=gridirongang.htm
0,81,Last Holiday,Par.,"$38,399,961","2,514","$12,806,188","2,514",2006,/movies/?id=lastholiday.htm
0,82,Pan's Labyrinth,PicH,"$37,634,615","1,143","$568,641",17,2006,/movies/?id=panslabyrinth.htm
0,83,The Nativity Story,NL,"$37,629,831","3,083","$7,849,304","3,083",2006,/movies/?id=nativity.htm
0,84,The Wild,BV,"$37,384,046","2,854","$9,684,809","2,854",2006,/movies/?id=wild.htm
0,85,Man of the Year,Uni.,"$37,327,390","2,626","$12,299,380","2,515",2006,/movies/?id=manoftheyear.htm
0,86,16 Blocks,WB,"$36,895,141","2,706","$11,855,260","2,706",2006,/movies/?id=16blocks.htm
0,87,Accepted,Uni.,"$36,323,505","2,917","$10,023,835","2,914",2006,/movies/?id=accepted.htm
0,88,The Sentinel,Fox,"$36,280,697","2,851","$14,367,854","2,819",2006,/movies/?id=sentinel.htm
0,89,Children of Men,Uni.,"$35,552,383","1,524","$501,003",16,2006,/movies/?id=childrenofmen.htm
0,90,Deck the Halls,Fox,"$35,093,569","3,205","$12,001,256","3,205",2006,/movies/?id=deckthehalls.htm
0,91,Take the Lead,NL,"$34,742,066","3,009","$12,051,277","3,009",2006,/movies/?id=takethelead.htm
0,92,Babel,ParV,"$34,302,837","1,251","$389,351",7,2006,/movies/?id=babel.htm
0,93,Snakes on a Plane,NL,"$34,020,814","3,555","$13,806,311","3,555",2006,/movies/?id=snakesonaplane.htm
0,94,She's the Man,P/DW,"$33,741,133","2,631","$10,730,372","2,623",2006,/movies/?id=shestheman.htm
0,95,Flags of Our Fathers,P/DW,"$33,602,376","2,375","$10,245,190","1,876",2006,/movies/?id=flagsofourfathers.htm
0,96,United 93,Uni.,"$31,483,450","1,871","$11,478,360","1,795",2006,/movies/?id=united93.htm
0,97,Employee of the Month,LGF,"$28,444,855","2,579","$11,407,751","2,579",2006,/movies/?id=employeeofthemonth.htm
0,98,Garfield: A Tail of Two Kitties,Fox,"$28,426,747","2,981","$7,288,977","2,946",2006,/movies/?id=garfield2.htm
0,99,The Ant Bully,WB,"$28,142,535","3,050","$8,432,465","3,050",2006,/movies/?id=antbully.htm
0,100,Crank,LGF,"$27,838,408","2,515","$10,457,367","2,515",2006,/movies/?id=crank.htm
0,1,Spider-Man 3,Sony,"$336,530,303","4,324","$151,116,516","4,252",2007,/movies/?id=spiderman3.htm
0,2,Shrek the Third,P/DW,"$322,719,944","4,172","$121,629,270","4,122",2007,/movies/?id=shrek3.htm
0,3,Transformers,P/DW,"$319,246,193","4,050","$70,502,384","4,011",2007,/movies/?id=transformers06.htm
0,4,Pirates of the Caribbean: At World's End,BV,"$309,420,425","4,362","$114,732,820","4,362",2007,/movies/?id=piratesofthecaribbean3.htm
0,5,Harry Potter and the Order of the Phoenix,WB,"$292,004,738","4,285","$77,108,414","4,285",2007,/movies/?id=harrypotter5.htm
0,6,I Am Legend,WB,"$256,393,010","3,648","$77,211,321","3,606",2007,/movies/?id=iamlegend.htm
0,7,The Bourne Ultimatum,Uni.,"$227,471,070","3,701","$69,283,690","3,660",2007,/movies/?id=bourneultimatum.htm
0,8,National Treasure: Book of Secrets,BV,"$219,964,115","3,832","$44,783,772","3,832",2007,/movies/?id=nationaltreasure2.htm
0,9,Alvin and the Chipmunks,Fox,"$217,326,974","3,499","$44,307,417","3,475",2007,/movies/?id=alvinandthechipmunks.htm
0,10,300,WB,"$210,614,939","3,280","$70,885,301","3,103",2007,/movies/?id=300.htm
0,11,Ratatouille,BV,"$206,445,654","3,940","$47,027,395","3,940",2007,/movies/?id=ratatouille.htm
0,12,The Simpsons Movie,Fox,"$183,135,014","3,926","$74,036,787","3,922",2007,/movies/?id=simpsons.htm
0,13,Wild Hogs,BV,"$168,273,550","3,401","$39,699,023","3,287",2007,/movies/?id=wildhogs.htm
0,14,Knocked Up,Uni.,"$148,768,917","2,975","$30,690,990","2,871",2007,/movies/?id=knockedup.htm
0,15,Juno,FoxS,"$143,495,265","2,534","$413,869",7,2007,/movies/?id=juno.htm
0,16,Rush Hour 3,NL,"$140,125,968","3,778","$49,100,158","3,778",2007,/movies/?id=rushhour3.htm
0,17,Live Free or Die Hard,Fox,"$134,529,403","3,411","$33,369,559","3,408",2007,/movies/?id=diehard4.htm
0,18,Fantastic Four: Rise of the Silver Surfer,Fox,"$131,921,738","3,963","$58,051,684","3,959",2007,/movies/?id=fantasticfour2.htm
0,19,American Gangster,Uni.,"$130,164,645","3,110","$43,565,135","3,054",2007,/movies/?id=americangangster.htm
0,20,Enchanted,BV,"$127,807,262","3,730","$34,440,317","3,730",2007,/movies/?id=enchanted.htm
0,21,Bee Movie,P/DW,"$126,631,277","3,984","$38,021,044","3,928",2007,/movies/?id=beemovie.htm
0,22,Superbad,Sony,"$121,463,226","3,069","$33,052,411","2,948",2007,/movies/?id=superbad.htm
0,23,I Now Pronounce You Chuck and Larry,Uni.,"$120,059,556","3,501","$34,233,750","3,495",2007,/movies/?id=chuckandlarry.htm
0,24,Hairspray (2007),NL,"$118,871,849","3,121","$27,476,745","3,121",2007,/movies/?id=hairspray07.htm
0,25,Blades of Glory,P/DW,"$118,594,548","3,467","$33,014,202","3,372",2007,/movies/?id=bladesofglory.htm
0,26,Ocean's Thirteen,WB,"$117,154,724","3,565","$36,133,403","3,565",2007,/movies/?id=oceans13.htm
0,27,Ghost Rider,Sony,"$115,802,596","3,620","$45,388,836","3,619",2007,/movies/?id=ghostrider.htm
0,28,Evan Almighty,Uni.,"$100,462,298","3,636","$31,192,615","3,604",2007,/movies/?id=evanalmighty.htm
0,29,Meet the Robinsons,BV,"$97,822,171","3,435","$25,123,781","3,413",2007,/movies/?id=meettherobinsons.htm
0,30,Norbit,P/DW,"$95,673,607","3,145","$34,195,434","3,136",2007,/movies/?id=norbit.htm
0,31,The Bucket List,WB,"$93,466,502","2,915","$335,837",16,2007,/movies/?id=bucketlist.htm
0,32,The Game Plan,BV,"$90,648,202","3,342","$22,950,971","3,103",2007,/movies/?id=gameplan.htm
0,33,Beowulf,Par.,"$82,280,579","3,249","$27,515,871","3,153",2007,/movies/?id=beowulf.htm
0,34,Bridge to Terabithia,BV,"$82,272,442","3,210","$22,564,612","3,139",2007,/movies/?id=bridgetoterabithia.htm
0,35,Disturbia,P/DW,"$80,209,692","3,132","$22,224,982","2,925",2007,/movies/?id=disturbia.htm
0,36,No Country for Old Men,Mira.,"$74,283,625","2,037","$1,226,333",28,2007,/movies/?id=nocountryforoldmen.htm
0,37,Fred Claus,WB,"$72,006,777","3,603","$18,515,473","3,603",2007,/movies/?id=fredclaus.htm
0,38,1408,MGM/W,"$71,985,628","2,733","$20,617,667","2,678",2007,/movies/?id=1408.htm
0,39,The Golden Compass,NL,"$70,107,728","3,528","$25,783,232","3,528",2007,/movies/?id=goldencompass.htm
0,40,Charlie Wilson's War,Uni.,"$66,661,095","2,594","$9,656,250","2,575",2007,/movies/?id=charliewilsonswar.htm
0,41,Saw IV,LGF,"$63,300,095","3,183","$31,756,764","3,183",2007,/movies/?id=saw4.htm
0,42,Stomp the Yard,SGem,"$61,356,221","2,169","$21,833,312","2,051",2007,/movies/?id=stomptheyard.htm
0,43,Surf's Up,Sony,"$58,867,694","3,531","$17,640,249","3,528",2007,/movies/?id=surfsup.htm
0,44,Halloween (2007),MGM/W,"$58,272,029","3,475","$26,362,367","3,472",2007,/movies/?id=halloween07.htm
0,45,Tyler Perry's Why Did I Get Married?,LGF,"$55,204,525","2,034","$21,353,789","2,011",2007,/movies/?id=whydidigetmarried.htm
0,46,TMNT,WB,"$54,149,098","3,120","$24,255,205","3,110",2007,/movies/?id=tmntcg.htm
0,47,P.S. I Love You,WB,"$53,695,808","2,471","$6,481,221","2,454",2007,/movies/?id=psiloveyou.htm
0,48,3:10 to Yuma (2007),LGF,"$53,606,916","3,006","$14,035,033","2,652",2007,/movies/?id=310toyuma.htm
0,49,Sweeney Todd: The Demon Barber of Fleet Street,P/DW,"$52,898,073","1,507","$9,300,805","1,249",2007,/movies/?id=sweeneytodd.htm
0,50,Atonement,Focus,"$50,927,067","1,400","$784,145",32,2007,/movies/?id=atonement.htm
0,51,Resident Evil: Extinction,SGem,"$50,648,679","2,848","$23,678,580","2,828",2007,/movies/?id=residentevil3.htm
0,52,Music and Lyrics,WB,"$50,572,589","2,955","$13,623,630","2,955",2007,/movies/?id=musicandlyricsby.htm
0,53,Are We Done Yet?,SonR,"$49,662,533","2,944","$14,262,724","2,877",2007,/movies/?id=arewedoneyet.htm
0,54,This Christmas,SGem,"$49,121,934","1,921","$17,958,183","1,858",2007,/movies/?id=thischristmas.htm
0,55,Michael Clayton,WB,"$49,033,882","2,585","$719,910",15,2007,/movies/?id=michaelclayton.htm
0,56,Premonition,Sony,"$47,852,604","2,831","$17,558,689","2,831",2007,/movies/?id=premonition.htm
0,57,Dan in Real Life,BV,"$47,642,963","1,941","$11,809,445","1,921",2007,/movies/?id=daninreallife.htm
0,58,The Kingdom,Uni.,"$47,536,778","2,836","$17,135,055","2,793",2007,/movies/?id=kingdom.htm
0,59,Shooter,Par.,"$47,003,582","2,806","$14,523,571","2,806",2007,/movies/?id=shooter.htm
0,60,License to Wed,WB,"$43,799,818","2,715","$10,422,258","2,604",2007,/movies/?id=licensetowed.htm
0,61,Underdog,BV,"$43,760,605","3,013","$11,585,121","3,013",2007,/movies/?id=underdog.htm
0,62,No Reservations,WB,"$43,107,979","2,425","$11,704,357","2,425",2007,/movies/?id=noreservations.htm
0,63,Because I Said So,Uni.,"$42,674,040","2,529","$13,122,865","2,526",2007,/movies/?id=becauseisaidso.htm
0,64,Aliens Vs. Predator - Requiem,Fox,"$41,797,066","2,617","$10,059,425","2,611",2007,/movies/?id=avp2.htm
0,65,The Water Horse: Legend of the Deep,SonR,"$40,946,255","2,777","$9,186,054","2,772",2007,/movies/?id=waterhorse.htm
0,66,There Will Be Blood,ParV,"$40,222,514","1,620","$190,739",2,2007,/movies/?id=therewillbeblood.htm
0,67,Epic Movie,Fox,"$39,739,367","2,840","$18,612,544","2,801",2007,/movies/?id=epicmovie.htm
0,68,Hitman,Fox,"$39,687,694","2,468","$13,180,769","2,458",2007,/movies/?id=hitman07.htm
0,69,30 Days of Night,Sony,"$39,568,996","2,859","$15,951,902","2,855",2007,/movies/?id=30daysofnight.htm
0,70,Fracture,NL,"$39,015,018","2,443","$11,014,657","2,443",2007,/movies/?id=fracture.htm
0,71,Stardust,Par.,"$38,634,938","2,565","$9,169,779","2,540",2007,/movies/?id=stardust.htm
0,72,The Brave One,WB,"$36,793,804","2,837","$13,471,488","2,755",2007,/movies/?id=braveone.htm
0,73,The Heartbreak Kid,P/DW,"$36,787,257","3,233","$14,022,105","3,229",2007,/movies/?id=heartbreakkid.htm
0,74,Freedom Writers,Par.,"$36,605,602","2,286","$9,405,582","1,360",2007,/movies/?id=freedomwriters.htm
0,75,Smokin' Aces,Uni.,"$35,787,686","2,219","$14,638,755","2,218",2007,/movies/?id=smokinaces.htm
0,76,The Messengers,SGem,"$35,374,833","2,529","$14,713,321","2,528",2007,/movies/?id=messengers.htm
0,77,The Number 23,NL,"$35,193,167","2,759","$14,602,867","2,759",2007,/movies/?id=number23.htm
0,78,Good Luck Chuck,LGF,"$35,017,297","2,612","$13,652,001","2,612",2007,/movies/?id=goodluckchuck.htm
0,79,Mr. Bean's Holiday,Uni.,"$33,302,167","1,778","$9,889,780","1,714",2007,/movies/?id=bean2.htm
0,80,Breach,Uni.,"$33,231,264","1,505","$10,504,990","1,489",2007,/movies/?id=breach.htm
0,81,Zodiac,Par.,"$33,080,084","2,379","$13,395,610","2,362",2007,/movies/?id=zodiac07.htm
0,82,Balls of Fury,Rog.,"$32,886,940","3,081","$11,352,123","3,052",2007,/movies/?id=ballsoffury.htm
0,83,Mr. Magorium's Wonder Emporium,Fox,"$32,061,555","3,168","$9,630,085","3,164",2007,/movies/?id=mrmagorium.htm
0,84,August Rush,WB,"$31,664,162","2,310","$9,421,369","2,310",2007,/movies/?id=augustrush.htm
0,85,Tyler Perry's Daddy's Little Girls,LGF,"$31,366,978","2,111","$11,210,754","2,111",2007,/movies/?id=daddyslittlegirls.htm
0,86,The Great Debaters,MGM/W,"$30,236,407","1,290","$6,005,180","1,171",2007,/movies/?id=greatdebaters.htm
0,87,28 Weeks Later,FoxA,"$28,638,916","2,305","$9,807,292","2,303",2007,/movies/?id=28weekslater.htm
0,88,We Own the Night,Sony,"$28,563,179","2,402","$10,826,287","2,362",2007,/movies/?id=weownthenight.htm
0,89,Mr. Brooks,MGM,"$28,549,298","2,453","$10,017,067","2,453",2007,/movies/?id=mrbrooks.htm
0,90,Hannibal Rising,MGM/W,"$27,670,986","3,003","$13,051,650","3,003",2007,/movies/?id=hannibalrising.htm
0,91,The Nanny Diaries,MGM/W,"$25,930,652","2,636","$7,480,927","2,629",2007,/movies/?id=nannydiaries.htm
0,92,Mr. Woodcock,NL,"$25,799,486","2,237","$8,761,369","2,231",2007,/movies/?id=mrwoodcock.htm
0,93,Nancy Drew,WB,"$25,612,520","2,612","$6,832,318","2,612",2007,/movies/?id=nancydrew.htm
0,94,The Mist,MGM/W,"$25,594,957","2,423","$8,931,973","2,423",2007,/movies/?id=mist.htm
0,95,The Reaping,WB,"$25,126,214","2,603","$10,025,203","2,603",2007,/movies/?id=reaping.htm
0,96,Grindhouse,W/Dim.,"$25,037,897","2,629","$11,596,613","2,624",2007,/movies/?id=grindhouse.htm
0,97,Sicko,LGF,"$24,540,079","1,117","$68,969",1,2007,/movies/?id=sicko.htm
0,98,Across the Universe,SonR,"$24,343,673",964,"$667,784",23,2007,/movies/?id=acrosstheuniverse.htm
0,99,Perfect Stranger,SonR,"$23,984,949","2,661","$11,206,163","2,661",2007,/movies/?id=perfectstranger.htm
0,100,Sea Monsters: A Prehistoric Adventure (IMAX),NGE,"$23,746,066",252,"$605,722",252,2007,/movies/?id=seamonsters.htm
0,1,The Dark Knight,WB,"$533,345,358","4,366","$158,411,483","4,366",2008,/movies/?id=darkknight.htm
0,2,Iron Man,Par.,"$318,412,101","4,154","$98,618,668","4,105",2008,/movies/?id=ironman.htm
0,3,Indiana Jones and the Kingdom of the Crystal Skull,Par.,"$317,101,119","4,264","$100,137,835","4,260",2008,/movies/?id=indianajones4.htm
0,4,Hancock,Sony,"$227,946,274","3,965","$62,603,879","3,965",2008,/movies/?id=hancock.htm
0,5,WALL-E,BV,"$223,808,164","3,992","$63,087,526","3,992",2008,/movies/?id=wall-e.htm
0,6,Kung Fu Panda,P/DW,"$215,434,591","4,136","$60,239,130","4,114",2008,/movies/?id=kungfupanda.htm
0,7,Twilight,Sum.,"$192,769,854","3,649","$69,637,740","3,419",2008,/movies/?id=twilight08.htm
